verse_id,text,chapter,ppl_gpt,z_gpt,ppl_dicta,z_dicta,CFI,shared_seam,cfi_percentile
Isa.43.8,הוציא עם עור ועינים יש וחרשים ואזנים למו,43,1857.3880720842,1.9905886654,185661.8621108715,1.9712461858,3.9618348512,True,99.23
Isa.43.9,כל הגוים נקבצו יחדו ויאספו לאמים מי בהם יגיד זאת וראשנות ישמיענו יתנו עדיהם ויצד,43,146.4497571473,-0.3862019035,32508.4511888361,-0.1795334397,-0.5657353432,False,50.43
Isa.43.10,אתם עדי נאם יהוה ועבדי אשר בחרתי למען תדעו ותאמינו לי ותבינו כי אני הוא לפני לא ,43,32.0910720378,-0.5534312221,70.7082993694,-0.6254656651,-1.1788968872,False,30.98
Isa.43.11,אנכי אנכי יהוה ואין מבלעדי מושיע,43,75.3559366522,-0.4710692731,2480.6376894317,-0.7421199357,-1.2131892088,False,29.51
Isa.43.12,אנכי הגדתי והושעתי והשמעתי ואין בכם זר ואתם עדי נאם יהוה ואני אל,43,29.9472549501,-0.6128833838,3079.0574624765,-0.6939907907,-1.3068741744999999,False,24.79
Isa.43.13,גם מיום אני הוא ואין מידי מציל אפעל ומי ישיבנה,43,615.6833751734,1.9781983427,22384.8618894521,0.7269638903,2.7051622330000002,False,90.78
Isa.43.14,כה אמר יהוה גאלכם קדוש ישראל למענכם שלחתי בבלה והורדתי בריחים כלם וכשדים באניות ,43,86.271682139,-0.4997985048,33771.584762648,1.6068452246,1.1070467198,False,73.9
Isa.43.15,אני יהוה קדושכם בורא ישראל מלככם,43,130.1432974276,-0.6817201706,3912.4858024935,-0.6897237537,-1.3714439243,False,22.31
Isa.43.16,כה אמר יהוה הנותן בים דרך ובמים עזים נתיבה,43,103.6262772767,-0.7496726015,379.1429152585,-0.9297482073,-1.6794208088,False,11.46
Isa.43.17,המוציא רכב וסוס חיל ועזוז יחדו ישכבו בל יקומו דעכו כפשתה כבו,43,450.5202656869,-0.0066520212,150351.2209828403,0.831038973,0.8243869518,False,70.33
Isa.43.18,אל תזכרו ראשנות וקדמניות אל תתבננו,43,839.1727874588,1.2742782474,213319.0301720212,1.5490485763,2.8233268237,False,91.4
Isa.43.19,הנני עשה חדשה עתה תצמח הלוא תדעוה אף אשים במדבר דרך בישמון נהרות,43,739.1978028167,0.8829274431,18983.2028781903,-0.6870638998,0.1958635433,False,62.04
Isa.43.20,תכבדני חית השדה תנים ובנות יענה כי נתתי במדבר מים נהרות בישימן להשקות עמי בחירי,43,395.7276578934,-0.2393427409,5136.8066749694,-0.5266735301,-0.7660162709999999,False,45.7
Isa.43.21,עם זו יצרתי לי תהלתי יספרו,43,70.7711469946,-1.1628228137,5182.4275061166,-0.594414978,-1.7572377917000002,False,9.76
Isa.43.22,ולא אתי קראת יעקב כי יגעת בי ישראל,43,276.7989671832,0.5702412294,519.8808739064,-0.9303979394,-0.36015671000000005,False,53.29
Isa.43.23,לא הביאת לי שה עלתיך וזבחיך לא כבדתני לא העבדתיך במנחה ולא הוגעתיך בלבונה,43,196.0744351017,0.6401418611,50767.776872185,1.035887649,1.6760295101,False,83.97
Isa.43.24,לא קנית לי בכסף קנה וחלב זבחיך לא הרויתני אך העבדתני בחטאותיך הוגעתני בעונתיך,43,111.5721661728,-0.6546884407,59937.2230303002,-0.3388775214,-0.9935659620999999,False,38.11
Isa.43.25,אנכי אנכי הוא מחה פשעיך למעני וחטאתיך לא אזכר,43,65.3159596875,-0.8867710492,4502.4489622822,-0.6341291124,-1.5209001616000002,False,16.58
Isa.43.26,הזכירני נשפטה יחד ספר אתה למען תצדק,43,890.7048969904,0.3003859838,517632.7454130893,1.9107934059,2.2111793897,False,87.37
Isa.43.27,אביך הראשון חטא ומליציך פשעו בי,43,1399.4225205983,1.2464085981,10229.3779836621,-0.6472187287,0.5991898694,False,67.16
Isa.43.28,ואחלל שרי קדש ואתנה לחרם יעקב וישראל לגדופים,43,1166.8829770875,0.8002227126,162486.6104884199,0.1184221894,0.918644902,False,71.42
Isa.44.1,ועתה שמע יעקב עבדי וישראל בחרתי בו,44,225.6187453378,-0.6048366301,81.7433432319,-0.5831593152,-1.1879959453,False,30.52
Isa.44.2,כה אמר יהוה עשך ויצרך מבטן יעזרך אל תירא עבדי יעקב וישרון בחרתי בו,44,57.2114675651,-0.6997959661,4182.8629189976,-0.8062982789,-1.506094245,False,17.35
Isa.44.3,כי אצק מים על צמא ונזלים על יבשה אצק רוחי על זרעך וברכתי על צאצאיך,44,43.6239847947,-1.0754777503,6945.2064453959,-0.4465088334,-1.5219865837,False,16.34
Isa.44.4,וצמחו בבין חציר כערבים על יבלי מים,44,253.6384055931,1.9012936485,191422.6060824387,1.9989063221,3.9001999706,True,98.53
Isa.44.5,זה יאמר ליהוה אני וזה יקרא בשם יעקב וזה יכתב ידו ליהוה ובשם ישראל יכנה,44,104.3852576471,-0.3448170647,513.7212158802,-0.6652816986,-1.0100987633,False,37.03
Isa.44.6,כה אמר יהוה מלך ישראל וגאלו יהוה צבאות אני ראשון ואני אחרון ומבלעדי אין אלהים,44,28.1323595674,-1.2665879155,177.5346782311,-0.679403136,-1.9459910515,False,4.65
Isa.44.7,ומי כמוני יקרא ויגידה ויערכה לי משומי עם עולם ואתיות ואשר תבאנה יגידו למו,44,269.0415420121,1.1787290022,47002.2862501013,1.9643695692,3.1430985714000004,False,92.56
Isa.44.8,אל תפחדו ואל תרהו הלא מאז השמעתיך והגדתי ואתם עדי היש אלוה מבלעדי ואין צור בל יד,44,89.5450559153,-0.8821487192,9465.6460710389,-0.2378722568,-1.120020976,False,33.77
Isa.44.9,יצרי פסל כלם תהו וחמודיהם בל יועילו ועדיהם המה בל יראו ובל ידעו למען יבשו,44,269.9451844541,0.1985270213,2283.4369547034,-0.9780071031,-0.7794800818000001,False,45.47
Isa.44.10,מי יצר אל ופסל נסך לבלתי הועיל,44,449.7512055766,1.2613619293,8754.3869684864,-0.5676181933,0.693743736,False,68.09
Isa.44.11,הן כל חבריו יבשו וחרשים המה מאדם יתקבצו כלם יעמדו יפחדו יבשו יחד,44,148.5942255652,-0.8773346815,21490.2614623867,0.5565265618,-0.3208081197,False,53.76
Isa.44.12,חרש ברזל מעצד ופעל בפחם ובמקבות יצרהו ויפעלהו בזרוע כחו גם רעב ואין כח לא שתה מי,44,406.7468935012,0.783930154,30604.9480145282,1.6242443557,2.4081745097,False,89.08
Isa.44.13,חרש עצים נטה קו יתארהו בשרד יעשהו במקצעות ובמחוגה יתארהו ויעשהו כתבנית איש כתפאר,44,86.4647918872,-1.2837139158,16914.5952470536,-0.637220047,-1.9209339628,False,5.19
Isa.44.14,לכרת לו ארזים ויקח תרזה ואלון ויאמץ לו בעצי יער נטע אר וגשם יגדל,44,369.2418378734,1.0047652529,9609.6484613189,-0.8507416473,0.15402360559999995,False,60.88
Isa.44.15,והיה לאדם לבער ויקח מהם ויחם אף ישיק ואפה לחם אף יפעל אל וישתחו עשהו פסל ויסגד ל,44,216.8493434727,0.3176000786,36221.6438420894,1.4979120773,1.8155121559,False,84.97
Isa.44.16,חציו שרף במו אש על חציו בשר יאכל יצלה צלי וישבע אף יחם ויאמר האח חמותי ראיתי אור,44,108.4504216414,-0.7941860148,5321.5473575984,-0.7604437508,-1.5546297656,False,15.49
Isa.44.17,ושאריתו לאל עשה לפסלו יסגוד יסגד לו וישתחו ויתפלל אליו ויאמר הצילני כי אלי אתה,44,140.5103997468,0.2762640007,27619.4811586714,0.8930233058,1.1692873065,False,74.98
Isa.44.18,לא ידעו ולא יבינו כי טח מראות עיניהם מהשכיל לבתם,44,102.5567591662,-0.454534589,198.0202301945,-0.8699535239,-1.3244881129000001,False,24.01
Isa.44.19,ולא ישיב אל לבו ולא דעת ולא תבונה לאמר חציו שרפתי במו אש ואף אפיתי על גחליו לחם ,44,62.9532055699,-1.4190509388,4708.9834948107,-0.3430597074,-1.7621106462,False,9.6
Isa.44.20,רעה אפר לב הותל הטהו ולא יציל את נפשו ולא יאמר הלוא שקר בימיני,44,210.3800331609,1.230903925,5280.4450318653,-0.2577917599,0.9731121651000001,False,72.35
Isa.44.21,זכר אלה יעקב וישראל כי עבדי אתה יצרתיך עבד לי אתה ישראל לא תנשני,44,204.9357849234,0.7179820388,2745.7244122656,-0.6970503331,0.020931705700000025,False,58.95
Isa.44.22,מחיתי כעב פשעיך וכענן חטאותיך שובה אלי כי גאלתיך,44,56.7273606337,-1.9888644953,24845.2348999537,1.9783530532,-0.010511442100000101,False,58.33
Isa.44.23,רנו שמים כי עשה יהוה הריעו תחתיות ארץ פצחו הרים רנה יער וכל עץ בו כי גאל יהוה יע,44,221.0963702523,0.0040329981,4825.5475354847,-0.5937733244,-0.5897403263,False,49.88
Isa.44.24,כה אמר יהוה גאלך ויצרך מבטן אנכי יהוה עשה כל נטה שמים לבדי רקע הארץ מי אתי מאתי,44,202.1482715609,-0.2162370908,1910.3914879493,-0.935003601,-1.1512406918,False,32.46
Isa.44.25,מפר אתות בדים וקסמים יהולל משיב חכמים אחור ודעתם ישכל,44,418.2484324747,1.1241988304,92049.493608835,-0.4762974677,0.6479013626999999,False,67.31
Isa.44.26,מקים דבר עבדו ועצת מלאכיו ישלים האמר לירושלם תושב ולערי יהודה תבנינה וחרבותיה אק,44,237.0423531791,-0.3295975705,139161.4399413934,-0.4625052529,-0.7921028234,False,45.0
Isa.44.27,האמר לצולה חרבי ונהרתיך אוביש,44,436.9606058698,1.2225338538,3543422.030931395,1.9989364752,3.2214703289999997,False,93.03
Isa.44.28,האמר לכורש רעי וכל חפצי ישלם ולאמר לירושלם תבנה והיכל תוסד,44,103.0819469042,-1.0071316472,117671.8604619329,-0.4744884699,-1.4816201171,False,18.44
Isa.45.1,כה אמר יהוה למשיחו לכורש אשר החזקתי בימינו לרד לפניו גוים ומתני מלכים אפתח לפתח ,45,118.1524237114,-0.5999463786,6449.9417594351,-0.5294481958,-1.1293945744,False,33.23
Isa.45.2,אני לפניך אלך והדורים אושר אישר דלתות נחושה אשבר ובריחי ברזל אגדע,45,221.7198994864,1.8832637459,67576.3969616086,0.5878303162,2.4710940620999997,False,89.23
Isa.45.3,ונתתי לך אוצרות חשך ומטמני מסתרים למען תדע כי אני יהוה הקורא בשמך אלהי ישראל,45,97.5764820043,-0.1549651713,197.5686704258,-0.696904589,-0.8518697603,False,42.91
Isa.45.4,למען עבדי יעקב וישראל בחירי ואקרא לך בשמך אכנך ולא ידעתני,45,63.015945308,-0.5698337896,13089.6972227572,-0.1328786422,-0.7027124318,False,46.94
Isa.45.5,אני יהוה ואין עוד זולתי אין אלהים אאזרך ולא ידעתני,45,36.7228361473,-0.6840068809,1766.2174337537,-0.2483288821,-0.932335763,False,40.2
Isa.45.6,למען ידעו ממזרח שמש וממערבה כי אפס בלעדי אני יהוה ואין עוד,45,79.0626965685,1.0088505958,75.0659708338,-0.6528401975,0.35601039830000003,False,64.14
Isa.45.7,יוצר אור ובורא חשך עשה שלום ובורא רע אני יהוה עשה כל אלה,45,11.5117301385,-1.0293192914,2.3518092259,-0.5350012577,-1.5643205491,False,14.95
Isa.45.8,הרעיפו שמים ממעל ושחקים יזלו צדק תפתח ארץ ויפרו ישע וצדקה תצמיח יחד אני יהוה ברא,45,75.7460200492,-0.5489577549,57780.2491954846,1.7972776144,1.2483198595,False,76.22
Isa.45.9,הוי רב את יצרו חרש את חרשי אדמה היאמר חמר ליצרו מה תעשה ופעלך אין ידים לו,45,213.3120788409,-0.450778313,1379.2799708381,-0.7159286062,-1.1667069192,False,31.76
Isa.45.10,הוי אמר לאב מה תוליד ולאשה מה תחילין,45,883.5765971355,1.5399002104,26111.2299325074,0.3807317762,1.9206319866,False,85.67
Isa.45.11,כה אמר יהוה קדוש ישראל ויצרו האתיות שאלוני על בני ועל פעל ידי תצוני,45,651.9622540132,0.7947494812,1808.6032584504,-0.525917821,0.26883166020000004,False,62.66
Isa.45.12,אנכי עשיתי ארץ ואדם עליה בראתי אני ידי נטו שמים וכל צבאם צויתי,45,113.4347605511,-0.8165325677,1172.5074907692,-0.7125566817,-1.5290892494000001,False,16.03
Isa.45.13,אנכי העירתהו בצדק וכל דרכיו אישר הוא יבנה עירי וגלותי ישלח לא במחיר ולא בשחד אמר,45,201.6740989066,-0.1531318939,3979.4188226515,0.6528438206,0.4997119267,False,66.07
Isa.45.14,כה אמר יהוה יגיע מצרים וסחר כוש וסבאים אנשי מדה עליך יעברו ולך יהיו אחריך ילכו ב,45,54.0536011252,-1.1344934426,5950.9810756575,-0.1614775754,-1.295971018,False,25.56
Isa.45.15,אכן אתה אל מסתתר אלהי ישראל מושיע,45,151.2811828902,-0.1426964318,234.6146608463,-1.0153070495,-1.1580034813,False,32.07
Isa.45.16,בושו וגם נכלמו כלם יחדו הלכו בכלמה חרשי צירים,45,380.5929758656,1.8861242408,26110.6836629077,1.8233883261,3.7095125669,False,96.67
Isa.45.17,ישראל נושע ביהוה תשועת עולמים לא תבשו ולא תכלמו עד עולמי עד,45,54.679307531,-0.6863339066,10647.3105216598,0.3093204375,-0.37701346910000005,False,53.21
Isa.45.18,כי כה אמר יהוה בורא השמים הוא האלהים יצר הארץ ועשה הוא כוננה לא תהו בראה לשבת יצ,45,19.9486018009,-1.0022201415,8.0405417957,-1.0357505328,-2.0379706743000003,False,3.56
Isa.45.19,לא בסתר דברתי במקום ארץ חשך לא אמרתי לזרע יעקב תהו בקשוני אני יהוה דבר צדק מגיד ,45,103.6814367033,0.1702669945,566.2240533557,-1.0532806679,-0.8830136734,False,41.75
Isa.45.20,הקבצו ובאו התנגשו יחדו פליטי הגוים לא ידעו הנשאים את עץ פסלם ומתפללים אל אל לא י,45,184.5363371821,1.6188773885,11981.9500239524,1.7819365823,3.4008139708,False,94.04
Isa.45.21,הגידו והגישו אף יועצו יחדו מי השמיע זאת מקדם מאז הגידה הלוא אני יהוה ואין עוד אל,45,108.1309436219,0.0770492996,5711.8174120472,0.4191918271,0.49624112670000003,False,66.0
Isa.45.22,פנו אלי והושעו כל אפסי ארץ כי אני אל ואין עוד,45,72.56581355,-0.6956718241,297.6466527209,-0.8047763826,-1.5004482066999998,False,17.66
Isa.45.23,בי נשבעתי יצא מפי צדקה דבר ולא ישוב כי לי תכרע כל ברך תשבע כל לשון,45,54.5698709546,-0.6016517914,402.784548544,-0.6876795486,-1.28933134,False,25.95
Isa.45.24,אך ביהוה לי אמר צדקות ועז עדיו יבוא ויבשו כל הנחרים בו,45,457.6347848841,0.8838033211,35043.8135568979,-0.4851485999,0.39865472120000006,False,64.91
Isa.45.25,ביהוה יצדקו ויתהללו כל זרע ישראל,45,49.1751006536,-1.0830438618,127036.6242553645,0.589906436,-0.4931374258,False,51.9
Isa.46.1,כרע בל קרס נבו היו עצביהם לחיה ולבהמה נשאתיכם עמוסות משא לעיפה,46,607.2006235026,1.4523544152,217786.0565466878,1.6836728,3.1360272152000004,False,92.49
Isa.46.2,קרסו כרעו יחדו לא יכלו מלט משא ונפשם בשבי הלכה,46,269.9187981654,0.0384914907,10265.4723168135,-0.7023756734,-0.6638841826999999,False,47.95
