verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,cfi_percentile,chapter,Regime_ID,Is_Regime_Change
Isa.2.12,כי יום ליהוה צבאות על כל גאה ורם ועל כל נשא ושפל,96.4721531537,33.1931391937,0.0,96.4721531537,33.1931391937,-0.3045902937171879,-0.25524808966404183,0.0,0.6196608932717761,0.6007342546829936,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.13,ועל כל ארזי הלבנון הרמים והנשאים ועל כל אלוני הבשן,24.4362938251,130.0866760042,0.1,20.363578187583336,108.40556333683334,-0.5450357011151394,-0.25465434943573517,0.0,0.7071355181152484,0.6005049610806846,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.14,ועל כל ההרים הרמים ועל כל הגבעות הנשאות,13.0053837603,384.8147367621,0.125,10.40430700824,307.85178940968,-0.5764994490196296,-0.25307988552033156,0.0,0.717861178912526,0.599896758976066,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.15,ועל כל מגדל גבה ועל כל חומה בצורה,215.6146351462,66.031226346,0.0,215.6146351462,66.031226346,0.07180964063769195,-0.2549888599744648,0.07180964063769195,0.4713767002552815,0.6006341483203554,0.7266815425440653,0.6008320478370451,False,0.9974250087479591,1.0,False,68.4,2,1,False
Isa.2.16,ועל כל אניות תרשיש ועל כל שכיות החמדה,17.6960477192,1.8637866804,0.25,11.797365146133332,1.2425244536,-0.5720984412272236,-0.255500313488848,0.0,0.716372357445616,0.6008316492432805,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.17,ושח גבהות האדם ושפל רום אנשים ונשגב יהוה לבדו ביום ההוא,141.2149292267,206.735937196,0.18181818181818182,103.55761476624666,151.60635394373332,-0.2822056057265141,-0.2543133147254437,0.0,0.6111070699006461,0.6003732428910089,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.18,והאלילים כליל יחלף,867.0595258441,842234.4557252871,0.3333333333333333,520.23571550646,505340.6734351723,1.0341813550185646,3.7337388647391396,3.87431761541714,0.15052569442471214,9.432905049885931e-05,0.7266815425440653,0.011070800381275215,False,0.0005502331323403476,0.02630929532782921,True,97.99,2,1,False
Isa.2.19,ובאו במערות צרים ובמחלות עפר מפני פחד יהוה ומהדר גאונו בקומו לערץ הארץ,92.902707682,15969.5964764871,0.23076923076923078,63.565010519263154,10926.566010228014,-0.40855192117588407,-0.16925387036898418,0.0,0.6585657399548829,0.5672015207359398,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,1,False
Isa.2.20,ביום ההוא ישליך האדם את אלילי כספו ואת אלילי זהבו אשר עשו לו להשתחות לחפר פרות ו,59.268133342,759.8885089235,0.23529411764705882,40.30233067256,516.72418606798,-0.48204435662614475,-0.25143100974094107,0.0,0.685112781756418,0.5992595523707499,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,2,True
Isa.2.21,לבוא בנקרות הצרים ובסעפי הסלעים מפני פחד יהוה ומהדר גאונו בקומו לערץ הארץ,17.3224250097,110484.7453792925,0.23076923076923078,11.852185532952632,75594.8257858317,-0.5719252503581481,0.34124885256268744,0.34124885256268744,0.7163136916437192,0.3664581245066807,0.7266815425440653,0.6008320478370451,False,0.9434372824370201,1.0,False,79.01,2,2,False
